Class,URL,X,Y,Width,Height,Location
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179219/HAW-4304-Orthophoto_13_4.jpg,921,167,79,249,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179223/HAW-4304-Orthophoto_13_5.jpg,3,145,183,280,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179223/HAW-4304-Orthophoto_13_5.jpg,3,719,74,229,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179226/HAW-4304-Orthophoto_13_6.jpg,781,549,219,288,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179229/HAW-4304-Orthophoto_13_7.jpg,1,572,65,275,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179231/HAW-4304-Orthophoto_14_2.jpg,604,167,85,213,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179231/HAW-4304-Orthophoto_14_2.jpg,473,638,113,260,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179231/HAW-4304-Orthophoto_14_2.jpg,841,584,155,241,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179231/HAW-4304-Orthophoto_14_2.jpg,823,140,177,286,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179232/HAW-4304-Orthophoto_14_3.jpg,2,143,175,285,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179232/HAW-4304-Orthophoto_14_3.jpg,4,579,122,258,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179233/HAW-4304-Orthophoto_15_3.jpg,404,185,288,277,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179234/HAW-4304-Orthophoto_17_2.jpg,550,2,155,248,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179235/HAW-4304-Orthophoto_17_5.jpg,278,58,271,296,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179236/HAW-4304-Orthophoto_19_3.jpg,226,298,236,283,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179236/HAW-4304-Orthophoto_19_3.jpg,839,154,161,201,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179237/HAW-4304-Orthophoto_19_4.jpg,1,198,108,237,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179237/HAW-4304-Orthophoto_19_4.jpg,147,554,188,101,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179238/HAW-4304-Orthophoto_20_5.jpg,62,211,139,220,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179238/HAW-4304-Orthophoto_20_5.jpg,413,261,330,243,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10179239/HAW-4304-Orthophoto_29.jpg,115,945,85,55,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179240/HAW-4304-Orthophoto_35.jpg,262,576,269,293,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179242/HAW-4304-Orthophoto_54.jpg,832,1,168,234,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179243/HAW-4304-Orthophoto_55.jpg,3,2,88,225,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179244/HAW-4304-Orthophoto_63.jpg,626,20,292,254,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179244/HAW-4304-Orthophoto_63.jpg,843,878,157,121,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179245/HAW-4304-Orthophoto_64.jpg,821,483,179,215,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179246/HAW-4304-Orthophoto_65.jpg,3,490,99,195,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179247/HAW-4304-Orthophoto_68.jpg,863,630,137,220,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179248/HAW-4304-Orthophoto_69.jpg,1,607,139,274,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179249/HAW-4304-Orthophoto_73.jpg,608,573,201,254,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179249/HAW-4304-Orthophoto_73.jpg,811,584,186,274,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179249/HAW-4304-Orthophoto_73.jpg,818,1,182,140,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179250/HAW-4304-Orthophoto_74.jpg,1,1,162,119,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179252/HAW-4304-Orthophoto_75.jpg,489,859,247,141,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179253/HAW-4304-Orthophoto_79.jpg,756,232,190,365,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179254/HAW-4304-Orthophoto_83.jpg,874,128,126,279,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179255/HAW-4304-Orthophoto_84.jpg,1,119,187,280,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179255/HAW-4304-Orthophoto_84.jpg,3,933,242,67,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179256/HAW-4304-Orthophoto_86.jpg,316,99,97,223,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179256/HAW-4304-Orthophoto_86.jpg,383,275,227,284,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179256/HAW-4304-Orthophoto_86.jpg,754,568,246,295,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179257/HAW-4304-Orthophoto_87.jpg,1,620,66,229,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179258/HAW-4304-Orthophoto_93.jpg,923,367,77,239,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179260/HAW-4304-Orthophoto_94.jpg,2,1,277,233,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179260/HAW-4304-Orthophoto_94.jpg,4,367,173,290,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179260/HAW-4304-Orthophoto_94.jpg,497,693,321,292,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179261/KAU-2133_orthophoto_13_10.jpg,328,300,47,42,"Kauai, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179291/MAI_2502_orthophoto_10_10.jpg,619,296,178,269,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179291/MAI_2502_orthophoto_10_10.jpg,672,597,307,321,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179293/MAI_2502_orthophoto_10_28.jpg,590,627,339,373,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179294/MAI_2502_orthophoto_10_38.jpg,848,204,152,334,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179295/MAI_2502_orthophoto_10_39.jpg,2,204,120,339,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179290/MAI_2502_orthophoto_10_7.jpg,116,939,265,61,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179298/MAI_2502_orthophoto_11_28.jpg,656,2,192,59,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179296/MAI_2502_orthophoto_11_7.jpg,98,1,372,240,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179297/MAI_2502_orthophoto_11_9.jpg,663,213,302,326,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179299/MAI_2502_orthophoto_12_32.jpg,515,192,296,346,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179300/MAI_2502_orthophoto_12_34.jpg,269,882,251,118,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179300/MAI_2502_orthophoto_12_34.jpg,924,913,73,87,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179301/MAI_2502_orthophoto_12_35.jpg,1,909,115,91,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179302/MAI_2502_orthophoto_13_34.jpg,206,1,360,227,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179302/MAI_2502_orthophoto_13_34.jpg,885,1,115,126,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179303/MAI_2502_orthophoto_13_35.jpg,1,1,188,210,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179303/MAI_2502_orthophoto_13_35.jpg,688,187,312,347,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179305/MAI_2502_orthophoto_13_36.jpg,167,948,282,52,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179305/MAI_2502_orthophoto_13_36.jpg,875,428,125,286,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179306/MAI_2502_orthophoto_13_37.jpg,1,397,192,264,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179307/MAI_2502_orthophoto_14_33.jpg,558,713,330,287,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179308/MAI_2502_orthophoto_14_36.jpg,143,1,349,203,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179309/MAI_2502_orthophoto_15_33.jpg,554,1,262,103,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179310/MAI_2502_orthophoto_15_35.jpg,810,10,190,354,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179311/MAI_2502_orthophoto_16_36.jpg,527,611,218,203,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179312/MAI_2502_orthophoto_16_37.jpg,415,534,160,164,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179312/MAI_2502_orthophoto_16_37.jpg,595,4,347,278,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179262/MAI_2502_orthophoto_3_23.jpg,343,651,447,344,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179263/MAI_2502_orthophoto_4_13.jpg,322,631,316,206,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179264/MAI_2502_orthophoto_4_21.jpg,625,445,291,300,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179265/MAI_2502_orthophoto_4_23.jpg,267,1,421,159,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179313/MAI_2502_orthophoto_54.jpg,770,741,230,232,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179314/MAI_2502_orthophoto_55.jpg,4,760,91,183,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179314/MAI_2502_orthophoto_55.jpg,34,919,175,81,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179266/MAI_2502_orthophoto_5_12.jpg,324,692,344,308,"Maui, HI, USA"
echinometra_oblonga,https://colo.tator.io/fathomnet-public/52/153/10179267/MAI_2502_orthophoto_5_15.jpg,498,396,76,50,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179268/MAI_2502_orthophoto_5_22.jpg,251,305,376,378,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179269/MAI_2502_orthophoto_5_28.jpg,554,382,446,294,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179315/MAI_2502_orthophoto_64.jpg,825,154,175,353,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179317/MAI_2502_orthophoto_65.jpg,4,177,147,333,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179317/MAI_2502_orthophoto_65.jpg,52,1,193,136,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179318/MAI_2502_orthophoto_69.jpg,647,270,196,196,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179271/MAI_2502_orthophoto_6_18.jpg,685,225,314,373,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179272/MAI_2502_orthophoto_6_20.jpg,477,539,363,363,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179273/MAI_2502_orthophoto_6_21.jpg,244,34,287,347,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179274/MAI_2502_orthophoto_6_25.jpg,675,475,325,230,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179319/MAI_2502_orthophoto_75.jpg,635,419,332,345,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179275/MAI_2502_orthophoto_8_15.jpg,283,224,337,365,"Maui, HI, USA"
echinometra_oblonga,https://colo.tator.io/fathomnet-public/52/153/10179276/MAI_2502_orthophoto_8_18.jpg,763,350,81,69,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179277/MAI_2502_orthophoto_8_21.jpg,195,300,332,354,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179278/MAI_2502_orthophoto_8_32.jpg,404,63,229,250,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179279/MAI_2502_orthophoto_8_35.jpg,356,84,236,135,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179280/MAI_2502_orthophoto_9_15.jpg,579,398,375,374,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179282/MAI_2502_orthophoto_9_22.jpg,88,378,298,360,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179283/MAI_2502_orthophoto_9_26.jpg,702,48,298,344,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179284/MAI_2502_orthophoto_9_27.jpg,2,105,46,123,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179285/MAI_2502_orthophoto_9_29.jpg,226,100,301,256,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179286/MAI_2502_orthophoto_9_30.jpg,936,639,64,226,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179287/MAI_2502_orthophoto_9_31.jpg,3,588,196,327,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179288/MAI_2502_orthophoto_9_35.jpg,456,215,238,244,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179288/MAI_2502_orthophoto_9_35.jpg,407,391,274,264,"Maui, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179289/MAI_2502_orthophoto_9_36.jpg,29,273,355,437,"Maui, HI, USA"
echinothrix_calamaris,https://colo.tator.io/fathomnet-public/52/153/10179320/MAI_2529_orthophoto_11_19.jpg,125,350,238,205,"Maui, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179329/OAH-3232_orthophoto_10_25.jpg,187,213,66,59,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179330/OAH-3232_orthophoto_11_21.jpg,402,352,36,49,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179331/OAH-3232_orthophoto_12_22.jpg,839,278,62,81,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179332/OAH-3232_orthophoto_15_24.jpg,363,755,75,94,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179333/OAH-3232_orthophoto_15_27.jpg,287,656,127,66,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179334/OAH-3232_orthophoto_16_22.jpg,477,918,55,82,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179335/OAH-3232_orthophoto_17_27.jpg,143,833,41,57,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179336/OAH-3232_orthophoto_18_27.jpg,465,108,88,64,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179338/OAH-3232_orthophoto_21_23.jpg,137,888,86,60,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179339/OAH-3232_orthophoto_21_26.jpg,53,765,56,53,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179339/OAH-3232_orthophoto_21_26.jpg,645,551,48,97,"Oahu, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10179340/OAH-3232_orthophoto_22_23.jpg,455,404,43,45,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179340/OAH-3232_orthophoto_22_23.jpg,159,21,70,50,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179341/OAH-3232_orthophoto_22_25.jpg,99,290,81,92,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179342/OAH-3232_orthophoto_23_22.jpg,865,700,83,45,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179343/OAH-3232_orthophoto_23_23.jpg,727,685,61,60,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179344/OAH-3232_orthophoto_24_22.jpg,156,495,140,114,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179345/OAH-3232_orthophoto_26_20.jpg,2,197,116,112,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179346/OAH-3232_orthophoto_26_22.jpg,51,31,136,81,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179346/OAH-3232_orthophoto_26_22.jpg,221,365,77,53,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179347/OAH-3232_orthophoto_26_25.jpg,477,781,93,94,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179347/OAH-3232_orthophoto_26_25.jpg,629,762,73,40,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179349/OAH-3232_orthophoto_29_22.jpg,78,591,110,79,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179349/OAH-3232_orthophoto_29_22.jpg,321,518,114,83,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179350/OAH-3232_orthophoto_31_18.jpg,184,538,70,55,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179351/OAH-3232_orthophoto_31_21.jpg,818,19,92,80,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179352/OAH-3232_orthophoto_32_18.jpg,564,523,57,72,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179353/OAH-3232_orthophoto_32_21.jpg,854,173,69,51,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179353/OAH-3232_orthophoto_32_21.jpg,931,376,50,47,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179354/OAH-3232_orthophoto_33_17.jpg,418,440,84,67,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179355/OAH-3232_orthophoto_34_16.jpg,673,207,55,56,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179356/OAH-3232_orthophoto_34_21.jpg,70,42,78,53,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179356/OAH-3232_orthophoto_34_21.jpg,671,366,79,55,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179357/OAH-3232_orthophoto_35_15.jpg,390,763,70,59,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179358/OAH-3232_orthophoto_36_20.jpg,71,952,72,48,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179360/OAH-3232_orthophoto_38_11.jpg,849,242,74,82,"Oahu, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10179361/OAH-3232_orthophoto_38_12.jpg,196,270,88,63,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179362/OAH-3232_orthophoto_39_10.jpg,511,850,51,63,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179363/OAH-3232_orthophoto_39_13.jpg,215,171,47,61,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179364/OAH-3232_orthophoto_39_14.jpg,689,832,112,71,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179364/OAH-3232_orthophoto_39_14.jpg,779,807,92,83,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179365/OAH-3232_orthophoto_39_15.jpg,39,488,118,101,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179365/OAH-3232_orthophoto_39_15.jpg,852,489,71,52,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179366/OAH-3232_orthophoto_40_10.jpg,556,16,98,100,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179367/OAH-3232_orthophoto_40_15.jpg,223,18,104,71,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179368/OAH-3232_orthophoto_40_16.jpg,905,345,95,98,"Oahu, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10179369/OAH-3232_orthophoto_40_17.jpg,3,437,52,58,"Oahu, HI, USA"
